mol1,mol2,y
C=C,CCC,8.643077639630818
CCCC,CCCCCCC(=O)CC(CC)CC,2.648960064235286
C(O)CCCC(=O)c1ccccc1CCCC,CC=1CCCCC1C(O)CCC=1CCCCC1C,5.604702725698671
CC(CCC)CCCCCCCCC,CCC,6.038123260445915
C(CCC)C,CCC,1.9027848594529142
C=C=C(CC)C(O)C(O)CC(CC)CCC,C(=O)CCCC=1CCCCC1C,6.4894554016941095
CCC,CCCCCCCC=1CCCCC1CCC,5.280610399461829
Cc1ccccc1CCC(O)CCCCC=1CCCCC1C(=O)CCCC,CC=CC=1CCCCC1C,3.5725308951614587
CCCCCC,CCCCC,7.700593867359126
CC(=O)CCCCCCC,CCC,3.3264966169795946
CC(CCC)CCCC,C(CCC)CC,1.5304039296903627
C(=O)(CCC)C,CCCC(=O)CCCCC,5.648185396224174
CCCCC(CCC)C=1CCCCC1CC(O)CCC,CCCC,3.6662127478510893
CCC,CCC,4.988772358833925
CCC,CC(CC)(O)CCc1ccccc1C,6.022183366392179
CCC,CCCCC,8.187386639305775
CCCCc1ccccc1C,CC=1CCCCC1C(=O)C=CCC,5.4615131523477665
CCC=1CCCCC1Cc1ccccc1CCC(CCC)CC=CC,C(CCC)(O)CCCC,7.255311802656779
C(CCC)CCCCCCCc1ccccc1C(CC)C=C(O)C,CCCC(CCC)CCCCC,7.590823471315661
C(CCC)=CCCC,CCCC,6.7372734566485875
CC(O)(CC)C,CCC,4.25027542042921
CCC(CC)CCC(O)CCCC=1CCCCC1Cc1ccccc1C,CCC,4.095637868868912
C(O)C,C=CCCCC,9.595613350334855
Cc1ccccc1c1ccccc1C(O)C,C(CC)C,4.135741457312154
C(O)CC,CCCc1ccccc1CCCC,2.7342637612204057
CCC,CC(=O)C(CC)(CC)C,6.015886179773203
C(CCC)C=CCC,C(CC)C,8.845464998190876
C(O)Cc1ccccc1C,CCC,1.1248453757296688
CCC(CCC)C=1CCCCC1C,CCCCCC,1.0327933703342835
CCCCCCCC,CCC,3.2751759206564524
CC=1CCCCC1CCC,C(O)CCC,4.047657041772623
CCCCCC(CCC)CCCCCC,CCC,7.312850948931745
CCC=1CCCCC1CCCC=1CCCCC1C,CC=1CCCCC1c1ccccc1CC,3.3226793005967075
C(CCC)CCCC=1CCCCC1C(O)CC(CC)c1ccccc1C(CCC)CC=1CCCCC1CC,CCC=1CCCCC1CC=1CCCCC1CC,2.0837381409527382
CC(CCC)c1ccccc1C,C(CC)C,7.5440265187235385
CCC,CCC,9.453874581052554
CCC(CC)C(CCC)C(CCC)CCCCCC,C=CCC(CC)c1ccccc1C,2.9856151205887547
Cc1ccccc1C=1CCCCC1CC(CC)CC(CCC)C,CCC=CCCC,6.383143480886019
CCCCCCCCC,CCC,5.036992748221578
CCCCCC=1CCCCC1C,CCC,2.0114613638473298
CCC,CC(CCC)(O)CC,4.558053499828222
C(=O)C=C(CC)CCCC,C=CC,6.724469974889016
CCc1ccccc1C(O)CCC(O)CCC(O)(O)C(=O)C,C(O)(=O)CC=1CCCCC1C(CC)CC=1CCCCC1c1ccccc1C(CCC)C(CC)CCCCC(O)C,9.847907200634701
CC(O)(O)CC,CC(=O)C(CC)=C,9.045028548140474
CCCCCC,C=CCc1ccccc1C,8.120962859791666
CC=1CCCCC1CC,CCC,9.570453903542852
C(O)CCCCCCC,C=C(CC)CC,1.8470944916501306
CCCCCc1ccccc1CC,C(O)CCC(CCC)CCC,6.7258005175081665
C(=O)CCC,C(O)(CC)C(CC)CCC,3.8896432020820364
CCC=CCCCCC=1CCCCC1CCCC=1CCCCC1C,C(O)(CC)CC,8.183652098793353
Cc1ccccc1CCC(CCC)CC(=O)C,C(CCC)C,4.731784450357352
CC=1CCCCC1CC(O)CCC,CCCCCCCC(CC)C,6.080102653929975
C(CCC)C(CCC)C,CCC,6.313507002926371
C(O)(O)(CC)C,C=C(CC)C,3.6851391879423447
CC=1CCCCC1CC,Cc1ccccc1CC,6.395152201045467
C(CC)(CC)CCC,CCC=CC=1CCCCC1C,2.8234038059196185
C=CCC=CCCC=C=CCC,CCCC,8.505086147287946
CCCCCC(O)C,C(CCC)C,2.888527543667044
CCC=1CCCCC1C,CCCCCCCC=1CCCCC1CCCCCCCC(O)(CCC)CCC,6.989371126424556
CCC,CCC=1CCCCC1CCCC(O)c1ccccc1CC(CCC)C,7.759537318642558
C=CC,CCCC(CC)C,9.514292591536002
CCC,CCCC,5.744850688370517
CCC,CC(CCC)CCC,1.3942201197422828
CCC=C(CCC)CCCC,C=C,1.1159411243369166
CC(O)C,C(CC)C,1.504390756657307
C(=O)CCC,CC=1CCCCC1C,8.61519752755029
CC(CCC)CCC(CCC)CC(=O)C=CCC(CC)CCC,C=CCCCCCC(CCC)C,6.200644146495268
CCCCC,C(O)C=1CCCCC1C,6.469028894710364
CCc1ccccc1CCCCC(CCC)CCCCc1ccccc1CC=1CCCCC1C(=O)CC,CC=1CCCCC1CCCC(CC)CC,7.567535543169556
CCC,CC(CC)CC,5.997533738516448
CCCC,CCC=1CCCCC1CCCC,5.595213758007707
CC(=O)C,CCCCC,1.33022979478512
C(CC)(O)CCCC,CCC(=O)CC,1.5577021915270244
CC=C,CCC(CC)C=1CCCCC1CCCC(=O)c1ccccc1CC(=O)CCC,4.821018867739781
CCC(O)CCC,CCC(O)CCC(CCC)(CC)C,5.028914505159794
CCC=1CCCCC1C(CCC)Cc1ccccc1c1ccccc1CC=1CCCCC1C(CC)c1ccccc1C,C(O)c1ccccc1CCCCC=1CCCCC1CC,8.855259296248265
CCCCCCCC(CCC)C(=O)C,Cc1ccccc1CCCCCCC,1.0597883562339427
CC(O)C,CC(O)CCCCC,9.471237894640558
CCC(CCC)CCCCCC,CC(CC)(CCC)C(CCC)CC,7.135177819155566
CCCCCCCCC(=O)CCC,C(CCC)Cc1ccccc1c1ccccc1C,7.097341273273628
C(CCC)C,CC(CCC)C=1CCCCC1C,5.88949582106615
CCCCCC,C(CC)C,2.1416240585520314
CCC,C(=O)CCC(O)C,9.122604296796741
C(CCC)c1ccccc1CC(CCC)CC,C(CC)CCC=CC=1CCCCC1CCCC(O)c1ccccc1C(CCC)CC,1.948285863481149
CC=1CCCCC1C,C(CC)C,4.048640938814076
CC=CCC,C(O)(CC)C,5.827090480001029
C(O)(CCC)C,CCCC=CC(CCC)CCCC(CCC)C(O)(CC)CC(CC)CCC,5.543192026510658
CCC,CCCc1ccccc1CC=1CCCCC1CCC(CC)CC(CCC)C(O)CC,8.814916576501252
Cc1ccccc1C,C(O)C,5.992092050255792
CCC=1CCCCC1CCCC,CCCCC(CCC)C,2.913604748143205
CC(=O)C(O)CC,C(CC)(CC)C(O)CC,2.8817987067653834
CCC,CCCCC,6.149538494536781
CCC,CCCC,1.2794641164274652
CCCc1ccccc1C,CC(CC)CCCC,5.444086411746051
CC(CC)Cc1ccccc1C,CCC,9.732750012191703
CC(CC)C(CCC)C,Cc1ccccc1Cc1ccccc1C(=O)CCCCc1ccccc1CCC(CC)C,6.430603240305032
C(CCC)CC,CCC,9.829482660019877
CCC,C(=O)C(O)(CC)C,7.572723523311799
C(CC)(CC)=CCCC=C,C(CCC)CC,4.6615119561305
CC(CC)C,CCCCC,5.746518652860633
C(CCC)=CCC,CCCC,1.2426122686715013
C(CCC)(=O)C(CCC)C,C=Cc1ccccc1CC,7.676014723464875
CCCc1ccccc1C(=O)CCc1ccccc1C,CCCC,9.82259543808495
CCC(CCC)Cc1ccccc1C(O)C,C(=O)c1ccccc1CC,2.6586627549994506
C(CC)CCc1ccccc1CC=1CCCCC1CCCCCCC(CCC)CCC,C(CC)CCCC,7.4937239201590184
CCCCC=CCCCC,Cc1ccccc1C,3.4663015172780796
CC(=O)CC,CCCCC,6.142639025493558
CCCCCC,CCCCc1ccccc1C=1CCCCC1CC(=O)C,7.868292591428628
CCC,CCCC=C(O)C,6.922278563014234
CCCCCC(CC)CCC,CCC(CC)CCCCCCC(O)CCC=1CCCCC1c1ccccc1C=1CCCCC1CCCC,9.24234116926604
CCC,CC=C,7.878440673427994
CCCC,CCC,9.086789093187322
CC(=O)CCCc1ccccc1CCCC(O)CC,CC(O)C(CCC)=C,1.6685334690996316
CCC(CCC)=CCCCCCC(O)CC(=O)CC,C(O)CC(O)(CC)C(CC)CCC,7.039088719475026
CCC(CCC)(CCC)C(CCC)CC,C=C,7.820910947405705
CCC,CC(CCC)(CC)C,7.599161600000053
C(CC)(CC)CC(=O)C=CCCCCC,C=CC(CCC)C,6.991862708716583
CCC,CCCCCCc1ccccc1C,9.970055647428754
CCC,CCC(=O)C,8.191167662714548
CCC(CC)CCCCCCCCC,CC(O)C(O)CC(CCC)CCCCC(CC)CCC(CC)Cc1ccccc1CC,5.765964957435328
CCCCc1ccccc1C(CC)Cc1ccccc1CC(CCC)CC,CCCCC(CC)CCC,9.810060026339952
CCCC=CC(CC)CCCC=C,C(CC)(=O)C,8.01299252935938
C(CCC)CC,CCc1ccccc1C=1CCCCC1CCC(O)CCCCCC=1CCCCC1CC,7.34997226196057
CCCC,CCC,3.5669374143024877
C=C,CCC,1.2926499038292374
CCCC(=O)C(CCC)C=1CCCCC1C=C,CC(CCC)CC(CC)C,5.296685185686167
CCC(CCC)CC,CCC=CCCC,2.718095838952622
CCCCCC=1CCCCC1CCCCC(CCC)C(O)CC,CCC,4.8767293205337845
CCC,CCCC(O)C(CC)C,3.559496989957227
CCCCC(CCC)C(O)CC(CCC)C,CCC,6.18212886903169
CCC=CCC,CCCC,3.397064113403318
CCC=1CCCCC1CC,C(=O)C,3.5268120969806898
CC=1CCCCC1c1ccccc1CCCCC=1CCCCC1CCCC,CCCC,3.5096386607542183
CCc1ccccc1CC,CCC,1.767962989819778
CC(CCC)C,CC(=O)CCCC(CC)CCCCC,2.555812430962256
CCCCC,CCC,3.999804163471852
CC(CC)CCC,CC=1CCCCC1c1ccccc1C=1CCCCC1CC(CC)CC(CCC)=C(CC)CC(CC)C(O)CC,5.066401882839235
C(=O)c1ccccc1CCC,CCC,3.3624380081359773
C(CCC)(O)CC,CCc1ccccc1CCC,3.5138299029687716
C(O)CC(CC)CC,CCC=C(CCC)CC(CCC)c1ccccc1CCCC=1CCCCC1CC,6.624589070560301
CC=1CCCCC1C,C(=O)CCc1ccccc1CC(CCC)CCC=C,9.78611740396534
C(CC)CCCC(O)CCc1ccccc1CCCCCC,CCCC,1.1527494314739093
CCCCCCCCC(=O)C(CC)CCC,CCC(CC)CC=1CCCCC1CC,4.839145732947639
C(O)CCCc1ccccc1CCC,CCc1ccccc1CCC(CCC)CCC=CC,8.628849906343849
C(O)CC,CCC,4.270613255912435
CC(=O)CC(=O)C(CC)C(=O)C,C(CC)=C,9.419937685087563
C(CC)CC,CC=1CCCCC1CCC,6.7455821221563586
CC=1CCCCC1CC,CCC=1CCCCC1C=1CCCCC1CC,7.448326825977956
CC(O)C,C(=O)C=CCC,3.819398121273483
CCC,CCC,6.2525812323434735
CCC,CCCCCCCCC=1CCCCC1CCCCCCC(O)C,8.268833824686176
CCC,C(CCC)C,2.000471005103533
CCCC,CC(O)(CC)Cc1ccccc1CC(=O)CCC(=O)C,1.4968937059092142
CCCCC=1CCCCC1C,CCC,5.864994179854182
CCCCC=1CCCCC1C(O)CCC(CC)C,CCCC,7.292572192428243
CCCC,CC(CCC)C(CC)CC,4.438954418837973
CCC=CC,CC(O)CCCCCC(=O)C,8.95833297638827
CCC(CC)C,Cc1ccccc1C(=O)CC,9.437745781146894
C(O)CC,CCC,6.856591224690761
C=CCC,CC(CC)(CC)C,9.064834335299004
C(=O)CC=1CCCCC1C(O)C(CCC)C,CCC(CCC)C,2.9413035967078374
CCC(CCC)CC(CCC)C(=O)CCC=C,CC(O)C,4.3502126190284605
C(CCC)CC,Cc1ccccc1CCCCC(=O)Cc1ccccc1CCC=1CCCCC1CC,1.0602999368698003
CCC=1CCCCC1C(=O)C=1CCCCC1C,C(CC)C,3.67718285298005
CCCC=1CCCCC1C,CCCC,9.188210182746879
CCC(O)(CC)CC=1CCCCC1C,CCC,1.0191481616607958
CCC,CCCCCCCCC(O)C=CCC,1.2657723261655316
C(=O)C=1CCCCC1CCCC=1CCCCC1Cc1ccccc1CCCC=C,CCC(CC)C,8.354768735626319
CC(=O)C,C(O)CCCC,8.95606263134421
CCC=1CCCCC1c1ccccc1CCC,CCC,6.630637027463502
C(O)C=1CCCCC1C,CCCCCC,7.554684487538939
CCCC=1CCCCC1CCC,C=CCCCCCCC,2.0703973822741117
C(O)CCC(=O)C(CC)(O)C=CCCCCC,C(=O)CC=1CCCCC1CCCCC=1CCCCC1CC=C=C,2.1953159900927686
CCC=1CCCCC1C(=O)c1ccccc1CCCCCC,CC=1CCCCC1CCC,3.633654629300694
CCC(CCC)C(O)CCCC,C(O)C,1.2748689621470475
C(CC)c1ccccc1C(=O)CC,CC(=O)C(CCC)C(CCC)C(CC)c1ccccc1CCc1ccccc1C(=O)C,6.683900935484532
CCCC,C(=O)CC,2.9214853114590795
CCCCc1ccccc1C,CCCC(O)CC,1.0454910647626852
CCCC(CC)(O)C,CC=1CCCCC1CCCCC(CC)C=1CCCCC1C,2.170265695533994
C(CCC)CCCC=C,CC(CC)(O)C(=O)C(O)CCCCCC,8.702017727080818
CCC,C(CCC)CCC(CCC)CCC,7.968469072350311
Cc1ccccc1C,CCCC,8.020963075833212
C(CCC)C(=O)CCCC(CC)C,CCC=1CCCCC1CC(CC)C,3.6814846287883065
CCC(=O)Cc1ccccc1CC,CC(CC)C(=O)CCC=CC,3.7997831340182375
C(=O)(O)C=C,CCC(CC)(CCC)C,6.987505790996139
CC(CC)CC(CCC)C(CCC)C,CCC,6.927456284745007
CCC=1CCCCC1CCCCCCCC,CC(O)CCCCCC=1CCCCC1C,4.594799556962243
CCC=1CCCCC1C,CC=1CCCCC1C(CCC)C=C,6.712199436138816
CCCC,C(O)CCc1ccccc1CC,4.38295633979589
C=CCC,CCCCCC,9.833594150733152
CCCCCCC,CCCCC=C,4.889648858310852
C(O)(CCC)(O)CCCCCCC,CCC(CC)=CCC,7.994409751618841
C(CCC)(O)C,C(CCC)CC,1.5789307519577607
CCCC,CCc1ccccc1CCC,9.143485959588105
CCCCCCC=1CCCCC1C(CCC)CC=1CCCCC1CC,C(O)CCc1ccccc1CC,1.1984774955311521
CCc1ccccc1C,CCC,1.7208842375950222
CCCCC,CC=CCC,6.792163405588095
CC(CC)C(CCC)CC,CCCCCC,5.522146860323867
CCC,C(CCC)CCC,3.3025278356830627
C(O)C,Cc1ccccc1CCC,2.674124466379016
CCC(O)c1ccccc1c1ccccc1CC,CCC=1CCCCC1CCC(O)C,2.3508166968420614
C(CCC)(CCC)CCCC,CCC,5.555889186116785
C(CCC)C(CC)C(CC)C,Cc1ccccc1C(CC)C,7.6120712638396775
C(O)CC=1CCCCC1CCCCc1ccccc1C,CC(CCC)c1ccccc1Cc1ccccc1C(CCC)CCC=1CCCCC1CC,8.186749085387016
CCCCCC=1CCCCC1CCCC,CCCCC,7.9607492294341595
CC=1CCCCC1CCC,CCCCCC,9.939883939373457
C(CCC)=C,C(=O)CCCCCC(CC)(O)C,9.044277791653009
CCc1ccccc1CCC=CC,CCCC,8.36837521598235
CCC(CCC)CCC(O)CCCCC(CC)C=1CCCCC1C(CCC)C,CCC,2.0188721120258712
CC(CCC)CC,Cc1ccccc1CCCC(=O)C=CC(O)CC,5.319920216599113
C(O)C,C(=O)C=1CCCCC1C(O)C(CC)CCCCC,5.044228087457818
CCCC(CC)C,C(=O)CC(=O)CC=1CCCCC1CC(CCC)CC,1.250315843378712
CCCCC,C(=O)C=1CCCCC1C,9.028430196876718
C(CC)Cc1ccccc1CCc1ccccc1C=1CCCCC1CCC(CCC)CC=C,CC(CCC)CC,5.342542637493098
CCC,CC=C,7.158967005243751
C(CC)(CCC)C,CCCc1ccccc1Cc1ccccc1C,2.9935884209744734
C(O)C(O)CCCCC,CCC,9.5645365488121
CC(CCC)CC,CCC(CC)CCCC,3.3830685762464254
Cc1ccccc1Cc1ccccc1C(CC)C,CCc1ccccc1CC(O)C,3.5981282220132416
C=CC(CCC)(CCC)C=1CCCCC1C(CC)=CC(CC)CCCCCCC,CCCCCC,7.482586408709793
CCCCCCCCCCC,CC=1CCCCC1CCCC(=O)CCC,8.683703911737226
CCC,CCCC,6.6455652487336785
CCCC,CC(CCC)C(CC)c1ccccc1c1ccccc1CC(=O)CC,9.785949611190143
CC=1CCCCC1CC(CC)CC=C,CCCC,3.029368290969965
C(CCC)CCC,C(=O)C=CCCCC,1.0089920577396196
CC(O)C,C(CC)CC,4.194368350047057
CCCC=1CCCCC1C,CCCC=1CCCCC1C,4.585421028292429
CC(=O)C,CCC,9.61521897627884
CC(=O)Cc1ccccc1C=1CCCCC1CCC,C(CCC)C,2.941551828911455
C=C,C(CC)CC=1CCCCC1CCCCC,2.7052018467021113
CC(O)c1ccccc1CCC,CCCCCCCC(CCC)C,9.136970488999857
C(CC)CCCC(CC)CC,CCCc1ccccc1C(CCC)(O)C,4.9554094880612976
CC=1CCCCC1CCC(O)C(CC)C,CCC,4.2436251038548125
CC=1CCCCC1C(O)C(CC)CC=1CCCCC1C,CCCCc1ccccc1c1ccccc1C,6.837605940882884
CC(CC)(O)CC(CC)C,CCC,1.0836249330216494
CCc1ccccc1C,Cc1ccccc1C,3.6519266662619367
C(CCC)CCCC,C(CC)CC=1CCCCC1C(CC)C,6.112742887132325
CCCCC,CCCCCC,3.89517374234969
CCC=CC,CCCCCC,4.164461365869466
CC(CCC)CC(CC)CC,C(O)C=CCCC,1.7709277952831224
CCC,CCCCCCCCCc1ccccc1CC,3.6671309941918206
C=CC(=O)C(CCC)C,CCCCCCCC(=O)C(CCC)CCCCCCC,9.071085537809061
C(O)C,CCC,8.984718230983828
CC=C,CCc1ccccc1CC=1CCCCC1CC,2.6245369930883644
CCC,CCC,7.351722788794288
CC(CC)CC,C(CC)C,4.561433374048157
CCCC=1CCCCC1C(O)CC,CCC,1.802753811747054
CC(=O)CC,C(=O)=C,2.4664926329583983
CCCC=CC(CC)CC=1CCCCC1CCCCC,C(=O)C,7.971314642088393
Cc1ccccc1C,C=C,8.268937812845035
CC(CCC)C(CCC)CC,CCCCCCc1ccccc1C,8.033728697848149
CCCC,CC(CC)CC,3.371390969197797
CC(O)C=1CCCCC1C,CCC,4.69504500414962
CCC=CCC,C(CC)(CCC)C(=O)CCCC,7.521247085423954
CC(CC)CCCCCCCCc1ccccc1C(CC)CC(O)CC,CC=1CCCCC1CC(O)CC(O)CC=C,8.227368057558891
C(CCC)CCC(O)CC,CCCC,4.752444120540822
CCC,CC(CC)CCCCC(CC)CCCC(CCC)C(O)CC,7.042892338320556
C(=O)C(CCC)CCC,CCCCCCCC,5.613226483549964
C(=O)C,Cc1ccccc1C=1CCCCC1c1ccccc1C(O)CC,5.606574100720544
CCCCCCC=1CCCCC1C(CC)C,CCC,2.4683262233648042
CCC=CC,Cc1ccccc1CC,2.5793010699970016
CCC,C(O)CCc1ccccc1c1ccccc1c1ccccc1CCC(=O)CC(CCC)C(CCC)C,2.0620992623122416
C(O)CCCC(=O)C(O)CCC,C=C=CCC=1CCCCC1CCC,2.74681581999229
CCCC,CCC,8.998855362127808
Cc1ccccc1CCC=CCC(O)C(CC)C,CC(CCC)(CC)CC=CC(CC)(O)CCCC(O)C=1CCCCC1C,4.358471341517344
CC(CCC)C(O)C(CCC)C=1CCCCC1CCC,C(O)CC,4.209842685885246
Cc1ccccc1CC,C(CCC)(CCC)C=1CCCCC1CCCC,7.174131329540677
CCC(O)CCC(=O)C,CCCC,8.978027809772424
C(CCC)C,C(=O)(O)CC,5.203282853565705
CCC,CCC,3.985302871485893
CCC,CCC,7.4759951525014525
CCCCCCC(O)C,CCC(O)C=1CCCCC1C,4.810782626976623
C(O)CCC=CCCC(CCC)c1ccccc1C,CCCCc1ccccc1C=CC,5.619285612897911
CCCC(O)(CC)CCCCCCCC,CCC(CC)C,8.134313932083344
CCC=1CCCCC1CC(=O)CCCCC=C,C(=O)CC,1.8332041118737452
CCC,C=CCc1ccccc1C,8.54267281106452
CCC,CCc1ccccc1CCCC(CC)CC,1.4987303370736968
C(=O)C,C(CCC)CCCC,2.0417129935516494
CCC,CC(CCC)C,9.091045988458776
CCC,CC=1CCCCC1CC,7.821699692142576
CC(=O)C,C=CCC=1CCCCC1CC(O)C=1CCCCC1CC,5.260788671714563
C(O)(CC)CC=1CCCCC1CCCCCCCC(O)C=CC,C=CCC=1CCCCC1CCCC(=O)C,9.978161078695601
CC(CCC)C,CCC,3.0533369054539663
C(O)CC(O)Cc1ccccc1c1ccccc1c1ccccc1CCCc1ccccc1C,C(CCC)(CCC)c1ccccc1CC,9.394008964601182
CCCC=1CCCCC1CC,CCC=CCC,5.75356555020375
CCC=1CCCCC1CCC,C(CCC)C(CCC)CCCC(CCC)CC,8.19626135693533
CC=1CCCCC1CC,CCC,8.148515032118391
CCC,CCCCCCc1ccccc1CCCCCCC,7.589271914280831
CCc1ccccc1CC,CCC=1CCCCC1C(O)CCCCC,1.9007227432650446
CCC,CCC,8.410002198133201
CCc1ccccc1CC=C,CCCCC(CCC)CCC,4.360696288976982
CC(O)CCC,CCCC,9.614835082886595
C=C,C(=O)C(O)CCC,2.940976153615664
CC(=O)C,C(CC)CCCC(CC)C,9.098663414630801
CCCc1ccccc1C=1CCCCC1CCCC(=O)C(=O)CC,C(CCC)C,1.264144860916474
C(=O)(CCC)CCC,CCCC,9.186047289050212
CC(CC)c1ccccc1C,C(O)C(O)c1ccccc1C(CC)CCCCC(CCC)(CC)CC(CCC)C,2.9361455547205297
C(CCC)CC=C,CC(O)CC(CCC)(CC)CCC(CC)CC=1CCCCC1CCC(O)C,5.593308001509165
C(CCC)C,CCCCC,4.365016995914804
C(CCC)c1ccccc1CC(O)(CC)CCC,CCC(O)CC,3.304906422006632
C(=O)(CCC)CC=1CCCCC1Cc1ccccc1C,CCCCCC=1CCCCC1CCCCCCC,4.42534762372588
CC=1CCCCC1CCCC,CC(CCC)(O)CC(CC)C,4.27085354335514
CC=1CCCCC1C(O)CC,CC=1CCCCC1C(O)CC=1CCCCC1CC,8.047302965323116
C=Cc1ccccc1C(=O)C(CCC)(CC)CCCCCCCC(O)c1ccccc1CCC,C=C(CC)CCCC,2.590589841505679
C(CCC)CC=CCc1ccccc1C,CCC,2.7930216567668733
CC=1CCCCC1C=1CCCCC1CCCC,CCCC,7.678143174651516
C(=O)CC,CC=1CCCCC1C=1CCCCC1CCC,9.684867523758523
CC=CC,CC=1CCCCC1C,3.7624448600217537
C(CCC)CCC,Cc1ccccc1CCCc1ccccc1C(=O)C(CCC)CC(O)CC,4.9909035940926705
CCCC,CC=CC=1CCCCC1CC(O)CCCCCC,1.1836934682955351
C(CCC)CCC(O)C=C,C(CC)(=O)C(=O)C,7.266092821923494
Cc1ccccc1CC,C=CCc1ccccc1C,9.927873115779919
C(CC)CC,CCC,3.0305133297887417
CCCCc1ccccc1CC,Cc1ccccc1C(CCC)CC,7.827750163726943
CCCC(CC)CC(CC)CC,CCC(=O)CC(=O)C,2.5347693518376486
Cc1ccccc1C,C(CCC)(CCC)C,2.76038703682545
CCCC,CCC=C(CC)CC,2.0341196802253765
CCC,CC=1CCCCC1C(CCC)c1ccccc1CC(O)CC,4.5616550649321335
C(CCC)CC,C(O)C,7.829396034893086
CCC,C(CCC)CCCCC,4.323947467823425
C(O)(O)C,Cc1ccccc1CC,4.561338696792034
CCCC,CCCCCC,2.564236979976103
C(=O)(CC)CCC=1CCCCC1CCCC,C(=O)C,9.645479146232095
CCCCC,CC(CC)c1ccccc1CCC,6.36658955390626
C(O)(CC)(CC)CC=1CCCCC1C=1CCCCC1CC,C(O)CC=1CCCCC1C(CC)C,2.7596136785296554
CCC,CCCCC,2.440548388528267
C(CC)(CC)Cc1ccccc1CC,CCCC(O)CC=1CCCCC1CC,8.19451577552187
C(CCC)CCCCCC=CCC=CC,C(O)(O)c1ccccc1CC=1CCCCC1c1ccccc1C,7.108776034283863
CCCC,CCC,2.696589660550384
CC(CCC)CC,CCC,4.945967629880845
CCC,C(CC)=CC,1.957391776483858
CC(CCC)CCCCCC,CCc1ccccc1CCCCc1ccccc1CC,9.784174466130962
CCC,CCC=1CCCCC1CC,9.058811777328643
CCC=1CCCCC1CC=C,CCC,6.524542179430611
CCCC,C(=O)C,9.094333626347307
CC=1CCCCC1C(O)CC=C=C,CC(O)CC(O)CCCCC(CCC)c1ccccc1CCC,5.9785835110227
CCC=1CCCCC1C=1CCCCC1Cc1ccccc1C,C(=O)C,4.143964934054676
CC(O)C,CC(CCC)CCCCC,9.401856717981644
CCCCCCCCC(O)C=1CCCCC1CC,Cc1ccccc1C,2.7727435118329713
CC(CC)C=CCC(CCC)CCCC,CC(=O)C(=O)CC,9.270596086069032
CCC,CCCC,2.2699319237987736
CCC=CCC(CC)CCCCCC,CC(O)CCCC,9.787691808659083
CCCc1ccccc1C(CCC)C=CCC,C(=O)(CCC)C(CC)C,8.480245180350314
C(=O)C,CCC,8.2774906286804
CCCC(=O)CC,CCC=1CCCCC1C=1CCCCC1CC=CCCC,3.3874257186388412
C(O)CC,CC(CC)C(=O)C(CCC)CC,9.629700593667753
Cc1ccccc1CC,C(CCC)C=1CCCCC1C(=O)CCCC,7.406016019951348
CC(CCC)CCCCCC(=O)CCC,CCCCC(CCC)CCC,2.8018254334535997
CCC,CC(CC)CC,8.908765434250153
CC(O)C,CC=1CCCCC1CC=CC,4.006920759677054
CC(=O)C,CCCCC=1CCCCC1C(O)CCCC(=O)CC(CCC)C,4.358722707733956
CCCC,CC=1CCCCC1C(O)C,6.866148571043787
CCCCC(=O)C(O)C=C,C(=O)C=1CCCCC1CCCC(CC)(O)CCCCC(CCC)CC(CC)C,2.17220836591319
CCC(=O)CC,CC(O)(CCC)C(=O)CCc1ccccc1C,8.45289877476257
CCC,C=CCC,1.3410749525498415
C(O)C,CC=1CCCCC1CCCCC,9.863898403422954
Cc1ccccc1CCCCC,C(=O)CC,1.9896582000787626
C(=O)(O)CC=1CCCCC1CC,CCCC(=O)Cc1ccccc1CC(CC)CC,2.5061541110425205
CC(O)C,CCC,8.676652510903361
C(=O)C(O)C=CC,CCCC(O)CCCCCCCCC,8.610005554773048
C(=O)CCC(CC)CCCCC,CCCCC,2.6359173194693932
CC=1CCCCC1CC,CCCC,7.635675091512059
CCCCCCC,CCCC(CCC)Cc1ccccc1CC,4.974462952875168
CCC,CCC,9.695937387690119
C(CCC)C(O)CCCc1ccccc1C,CCC,9.324645903139992
CC(CCC)CCC,CCCCc1ccccc1C,8.13877274461258
CC=CCC=CC,CCC(O)CC(CC)CCCC,9.575907156902144
CCCC(CC)C(O)C,C(CCC)C,7.73916759682995
CCc1ccccc1CCCCc1ccccc1C(=O)C(=O)C,CC(CCC)(CC)c1ccccc1CCCC,4.109036853786458
CCc1ccccc1C(O)(CCC)C,CCCCC,8.837847722204542
C(O)CCC(O)(O)CCC=CC,CC(=O)C,4.910238577075179
CC=1CCCCC1C,Cc1ccccc1C,2.6873097476091474
CCCCC(CCC)CCC=CC(CC)CC,CCCCCCCC,6.113408920381562
CCCC(CCC)CC,C(CC)C,3.7100165653929813
C(=O)CCC,CCC,9.237418418807005
CCC=CC,C(=O)Cc1ccccc1C,3.0501733198303476
CC=1CCCCC1C=1CCCCC1C,CCC,6.123747492747411
CCCC=1CCCCC1CCCCCCCC,CCC(=O)C,7.860770476955802
CCCCc1ccccc1CC(CCC)CC,CCC=CC,9.66600211656293
CCCCC=1CCCCC1Cc1ccccc1CCc1ccccc1CCCC=1CCCCC1C=CCCC,C(=O)C,1.2795774305424623
CCCC=1CCCCC1CCC,CCC,5.041953137224684
